Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1721,11326367,RAYWANG12345,"2023-12-06 15:11:57",0.78708,11,raywang12345
1722,11358992,"Jack Nolley","2023-12-06 20:12:27",0.78708,4,jacknolley
1723,11356416,"Ian Akotey","2023-12-07 14:54:31",0.78708,16,ianakotey
1724,11357721,BOURFONELIAS,"2023-12-20 09:57:53",0.78708,19,bourfonelias
1725,9833264,LiuTianSheng,"2023-12-07 03:18:06",0.78708,3,snowmoonhurt
1726,11360509,"Navid Tabrizi","2023-12-14 03:45:04",0.78708,7,navidtabrizi
1727,11359070,"Khaled Ashraf","2023-12-07 08:57:08",0.78708,2,mlkhaledashraf
1728,11362269,make00,"2023-12-07 09:09:39",0.78708,1,make00
1729,11308350,"KURT WIELAND NABOR","2023-12-08 07:12:02",0.78708,39,kurtwielandnabor
1730,10875866,"Pran Joseph","2023-12-08 15:07:34",0.78708,23,pranjoseph
1731,11326078,"Tyler Barents","2023-12-07 15:07:13",0.78708,14,tylerbarents
1732,11360397,nchampag,"2023-12-07 21:28:07",0.78708,10,nchampag
1733,11357459,"Jeannine Mukashema","2023-12-07 22:11:55",0.78708,7,mjeannin
1734,11158119,JingxuanHong1234,"2023-12-07 23:02:32",0.78708,8,jingxuanhong1234
1735,11366705,Birhanu_Shimelis1,"2023-12-08 15:36:17",0.78708,2,birhanushimelis1
1736,11301332,"Unnikrishnan Jayakumar","2023-12-08 07:13:19",0.78708,7,unnipj
1737,11301011,cishimw2,"2023-12-08 08:13:05",0.78708,3,cishimwe
1738,11368800,"Leonard Niyitegeka","2023-12-08 17:31:39",0.78708,6,leonardniyitegeka
1739,11299224,"yin chih chieh","2023-12-16 12:27:26",0.78708,12,yinchihchieh
1740,1241012,"MARK PHILLIP","2023-12-08 17:13:08",0.78708,12,markphillip
1741,11349139,Landelin,"2023-12-08 17:37:46",0.78708,13,landelin
1742,11369511,"Saurav Sevda","2023-12-08 17:38:01",0.78708,1,sauravsevda
1743,11290124,"Ange Izabayo","2023-12-08 19:12:40",0.78708,16,angeizabayo
1744,11369360,Arahska,"2023-12-08 18:10:01",0.78708,8,arahska
1745,11292692,fhl43211,"2023-12-08 21:25:54",0.78708,19,fhl43211
1746,11371166,ZhouDongping,"2023-12-09 06:57:52",0.78708,3,zhoudongping
1747,11371167,Habirat,"2023-12-09 08:16:29",0.78708,10,habirat
1748,11371423,"Daegwang Kang","2023-12-09 08:15:05",0.78708,1,daegwangkang
1749,11370700,yqjowc,"2023-12-09 11:24:40",0.78708,8,yqjowc
1750,11371863,"Zaidan Mohammed","2023-12-09 11:30:23",0.78708,10,zaidanmohammed
1751,11373292,"HARSHIT SINGHAL","2023-12-09 17:44:30",0.78708,2,harshit737
1752,11332270,"Sai Alekhya K","2023-12-10 07:17:16",0.78708,16,saialekhyak
1753,11367916,AlecLee369,"2024-01-02 16:46:18",0.78708,31,aleclee369
1754,11373252,"Anjali Agrawal #2","2023-12-10 06:21:42",0.78708,20,anji0710
1755,10812718,"Lucas Renan","2023-12-09 21:00:53",0.78708,4,lucasrenanp
1756,11373814,"Matthew James","2023-12-10 10:50:10",0.78708,18,mattjames
1757,11373336,"Osama Saad Farouk","2023-12-09 22:23:52",0.78708,10,osamasaadfarouk
1758,11373919,"Mohamed El-Maghraby","2023-12-09 23:08:44",0.78708,9,mohamedelmaghraby
1759,11344616,"Benoit Fmt","2023-12-10 01:09:55",0.78708,23,benoitfmt
1760,11374043,"Minh Vu #2","2023-12-10 10:44:50",0.78708,5,tienminhvu
1761,11371803,XueXingLuo,"2023-12-10 03:19:52",0.78708,8,xuexingluo
1762,11374250,"Sai Shruti Subramanian","2023-12-10 03:41:32",0.78708,2,saishrutisubramanian
1763,11374009,Rahull1799,"2023-12-12 10:18:22",0.78708,16,rahull1799
1764,10824446,kuangaliong,"2023-12-10 14:14:02",0.78708,6,kuangaliong
1765,11376874,dawoooooo,"2023-12-10 16:31:11",0.78708,1,dawoooooo
1766,11374820,ajcumass,"2023-12-12 04:50:38",0.78708,25,ajcumass
1767,11377237,"Joe Biden","2023-12-10 20:52:57",0.78708,10,joebiden12331
1768,11377479,yuebaohu123,"2023-12-10 20:35:09",0.78708,6,yuebaohu123
1769,11377609,papasnnasn,"2023-12-10 22:08:50",0.78708,10,papasnnasn
1770,11377646,jfowjoif22,"2023-12-11 10:37:21",0.78708,7,jfowjoif22
1771,10380386,"Leopold Sappler","2023-12-10 22:55:08",0.78708,2,leopoldsappler
1772,11376752,hellomsworld,"2023-12-15 00:12:32",0.78708,34,hellomsworld
1773,11375508,msingh99,"2023-12-14 20:58:36",0.78708,30,msingh99
1774,11294084,"Kananpreet K Sachdeva","2023-12-12 06:30:52",0.78708,20,kananpreetksachdeva
1775,11374634,"A Bergfeld","2023-12-11 01:57:30",0.78708,12,abergfeld
1776,11378708,DISHANTPADALIA26,"2023-12-12 08:27:26",0.78708,20,dishantpadalia26
1777,11366742,ongimi,"2024-01-09 05:01:32",0.78708,11,mmairi
1778,11379055,"waa taaa","2023-12-18 06:00:44",0.78708,15,waataaa
1779,11379824,"Amira HAMMADI","2023-12-11 08:37:59",0.78708,8,amirahammadi
1780,11379193,"Sapna Parihar","2023-12-12 04:03:54",0.78708,13,supparihar
1781,11170339,"Mansur Gainetdinov","2023-12-12 19:12:11",0.78708,14,mansurgainetdinov
1782,11382062,jeffroviera,"2023-12-11 17:30:15",0.78708,3,jeffroviera
1783,11359555,"Shrey Gulati","2023-12-11 18:55:05",0.78708,21,shreygulati21
1784,9603035,"Shruti Mukhtyar","2024-01-13 23:29:50",0.78708,28,shrutimukhtyar
1785,11382673,mrahimkhan,"2023-12-11 20:17:10",0.78708,7,mrahimkhan
1786,11382644,"Ines Umulisa","2023-12-11 20:49:18",0.78708,7,inesumulisa
1787,11377750,"Alexandar Vesovski","2023-12-13 06:06:12",0.78708,24,alexandarvesovski
1788,10828584,KIMEUNSEONG24,"2023-12-12 03:18:48",0.78708,10,kimeunseong24
1789,4165993,LeeMyeonghun,"2024-01-08 07:25:36",0.78708,11,leemyeonghun
1790,10828610,"son ji u","2023-12-12 01:32:16",0.78708,4,sonjiu
1791,10828617,"Jeong Hojun12","2023-12-12 03:28:14",0.78708,7,jeonghojun12
1792,11383093,VaishuDaber,"2023-12-12 02:57:05",0.78708,5,vaishudaber
1793,11380007,gmshah@umass.edu,"2023-12-12 19:17:59",0.78708,13,gmshahumassedu
1794,11186927,r3v6,"2023-12-13 02:03:01",0.78708,11,namdong
1795,8683604," gokiking","2023-12-12 11:17:07",0.78708,4,gokiking
1796,6544567,"vinit kumar","2023-12-12 12:37:52",0.78708,1,vineetkumar98
1797,11386748,Aleksandr02,"2023-12-14 09:53:41",0.78708,3,aleksandr02
1798,9588270,nirambon,"2023-12-12 17:15:42",0.78708,5,nirambon
1799,11383387,"Sriya Choudary","2023-12-12 23:27:11",0.78708,9,sriyachoudary
1800,11387340,JananiPasham01,"2023-12-13 04:12:46",0.78708,9,jananipasham01
1801,11387554,"Tushar Yadav #3","2023-12-16 18:22:42",0.78708,16,hehetrying
1802,11387398,Ahendricks2,"2024-01-03 02:13:15",0.78708,21,ahendricks2
1803,11387873,"tolga bolat","2023-12-13 00:17:28",0.78708,3,tolgabolat
1804,11379549,jihyunlee97,"2023-12-13 00:48:11",0.78708,2,jihyunlee97
1805,9438673,"Ariane Shimirwa","2023-12-13 10:21:20",0.78708,20,arianeshimirwa
1806,11381729,"Umberto Calice","2023-12-13 11:09:28",0.78708,29,umbertocalice
1807,5419483,"Yves Lacroix","2023-12-13 14:26:30",0.78708,1,yveslacroix
1808,11390997,JiYeong_0v0,"2023-12-13 15:20:19",0.78708,7,jiyeong0v0
1809,11391219,Misyuriy,"2023-12-13 15:38:59",0.78708,2,misyuriy
1810,11391672,"Ziad Amerr","2023-12-26 17:29:20",0.78708,18,ziadamerr
1811,11390932,dciple,"2023-12-13 19:29:16",0.78708,10,dciple
1812,11392658,Dishant0122,"2023-12-13 23:59:45",0.78708,10,dishant0122
1813,11393006,"Mino Kim7","2023-12-14 05:44:06",0.78708,2,minokim7
1814,11393719,GuoYangXu,"2023-12-15 13:15:37",0.78708,2,guoyangxu
1815,11393755,Joe＿Hsiung,"2023-12-14 06:35:50",0.78708,1,joehsiung
1816,11393739,Jiho3212,"2023-12-14 08:02:58",0.78708,10,jiho3212
1817,2833807,karthikswaroops,"2023-12-16 19:30:25",0.78708,20,karthikswaroops
1818,11361916,Zazier,"2023-12-15 07:23:14",0.78708,7,zazier
1819,11386094,"Konstantinos Kirillov","2023-12-30 21:05:50",0.78708,82,konstantinoskirillov
1820,11394706,pierreblond,"2023-12-14 12:02:43",0.78708,8,pierreblond
1821,11395150,"SoloSid69 ","2023-12-14 12:09:51",0.78708,1,solosid69
1822,11395324,"Rajat Dangat","2023-12-14 13:14:50",0.78708,3,rajatdangat
1823,11395947,jain7arpit,"2023-12-14 15:37:03",0.78708,1,jain7arpit
1824,11380444,SIE_INFADE_sheralm,"2023-12-17 17:46:56",0.78708,27,sieinfadesheralm
1825,11397043,"Anushka Yadav #2","2023-12-15 00:56:04",0.78708,16,anushkaydv
1826,11282634,vfalse,"2023-12-15 09:08:07",0.78708,14,vfalse
1827,11396665,"Orso Forghieri","2023-12-15 12:55:56",0.78708,5,orsoforghieri
1828,9612611,"young xuny","2023-12-15 12:47:22",0.78708,3,youngxuny
1829,11399388,aka@1144,"2023-12-15 11:32:56",0.78708,1,aka1144
1830,672129,"madhavi 2","2023-12-15 11:55:43",0.78708,2,madhu18
1831,11395796,bennn07,"2023-12-15 16:23:00",0.78708,9,bennn07
1832,11382573,Shakthisri,"2023-12-15 18:10:49",0.78708,2,shakthi2406
1833,11387492,"Kelly Fairman","2023-12-16 03:58:19",0.78708,7,kellyfairman
1834,11401046,EduardoMarese,"2023-12-15 21:22:59",0.78708,1,eduardomarese
1835,11401121,Duxredux,"2023-12-15 21:45:32",0.78708,1,duxredux
1836,11401542,zzycke22,"2023-12-16 02:50:10",0.78708,6,zzycke22
1837,11402569,Sayan_dtype,"2023-12-16 10:12:43",0.78708,1,sayandtype
1838,11384699,"Vedant Bhandare","2023-12-16 10:29:50",0.78708,17,vedantbh
1839,11399895,JAdelX,"2023-12-28 20:47:28",0.78708,36,jadelx
1840,9023115,KinyaO,"2023-12-16 11:09:14",0.78708,2,kinyao
1841,11402897,"Lu JiaWei411","2023-12-16 12:20:04",0.78708,10,lujiawei411
1842,11403342,"Halts Maul","2023-12-16 14:55:41",0.78708,4,haltsmaul
1843,11400711,"Meryem Gurses","2023-12-16 14:57:34",0.78708,18,meryemgurses
1844,11403733,opipohjpiu---,"2023-12-16 16:51:22",0.78708,5,opipohjpiu
1845,11404298,FabianGrao,"2023-12-17 18:26:04",0.78708,13,fabiangrao
1846,11404467,"Lucy Zhang ","2023-12-17 00:02:32",0.78708,3,lucyzhang22
1847,11404661,yuyi0513,"2023-12-17 03:09:12",0.78708,10,yuyi0513
1848,11231532,LPK1919,"2024-01-02 11:55:46",0.78708,30,lpk1919
1849,10905549,"Katsutoshi KITAMURA","2023-12-23 06:58:42",0.78708,4,katsutoshikitamura
1850,11405640,"Hector R Cardenas","2023-12-17 11:07:37",0.78708,6,hectorrcardenas
1851,11406596,"Matt Bernardi","2023-12-17 15:07:05",0.78708,1,mattbernardi
1852,11406118,"Ido Segev26","2023-12-17 16:13:27",0.78708,3,idosegev26
1853,11391030,SIE_INF1_juaosper_sj,"2023-12-21 08:09:15",0.78708,68,sieinf1juaospersj
1854,11407376,"Trabajo SIE","2023-12-17 20:28:45",0.78708,6,trabajosie
1855,11400486,SIE_INFADE_sborase_asansan1,"2023-12-17 20:30:41",0.78708,21,sofayalicia
1856,10944642,"Bhima Shankar 2336","2023-12-18 04:53:00",0.78708,2,bhimashankar2336
1857,11408420,huoshenwa,"2023-12-20 12:12:46",0.78708,25,huoshenwa
1858,11408963,ryryguy,"2023-12-18 06:56:45",0.78708,1,ryryguy
1859,11375774,王顺菊,"2023-12-18 07:09:09",0.78708,13,wangshunju
1860,11380510,王为玲,"2023-12-18 08:04:18",0.78708,11,wangweling
1861,3048907,Howardhwang,"2023-12-26 06:15:29",0.78708,5,hwangsl
1862,11410493,WANGSHUL,"2023-12-18 13:29:26",0.78708,7,wangshul
1863,11410800,"Roni #4","2023-12-18 15:09:34",0.78708,6,ronizzz
1864,11407371,"Andrey Travkin","2023-12-18 19:48:26",0.78708,5,andreytravkin
1865,11402706,SIE_INF1_jorigo2_diealrod,"2024-01-18 17:09:35",0.78708,48,diegoalarcnrodrguez
1866,10921100,Dockerel,"2023-12-19 02:28:00",0.78708,1,domackarel
1867,11372405,chenxiqyss,"2023-12-19 08:09:42",0.78708,12,chenxiqyss
1868,11410643,yangyui,"2023-12-19 09:30:19",0.78708,7,yangyui
1869,11414741,"Luka Bulić","2023-12-19 11:20:22",0.78708,2,lukabuli
1870,11415115,"Moaz Osma","2023-12-19 12:51:40",0.78708,1,moazosma
1871,11408393,harshyadav20871,"2023-12-19 14:30:03",0.78708,20,harshyadav20871
1872,11416442,"HUSSAIN SIDDIQUE","2023-12-19 18:35:42",0.78708,1,hussain0786
1873,11417822,"Daniel Durbin","2023-12-20 02:30:54",0.78708,7,gleipner
1874,11418544,qwang554,"2023-12-21 18:19:24",0.78708,20,qwang554
1875,11420445,"Ekaterina Takmakova","2023-12-21 07:19:09",0.78708,6,ekaterinatakmakova
1876,11065377,"Mohamed Fayez","2023-12-20 18:22:43",0.78708,1,mohamedfayez0
1877,11422738,"Ahmet Salih Kayadibi","2023-12-21 21:10:40",0.78708,3,ahmetsalihkayadibi
1878,11412182,SIE_INF2_farod1,"2023-12-20 23:26:25",0.78708,9,facurodriguez
1879,6765979,asdpod,"2023-12-22 00:01:43",0.78708,13,asdpod
1880,11425716,lrvingk,"2024-01-02 08:39:34",0.78708,8,lrvingk
1881,11422241,"Om Alve","2023-12-21 18:24:26",0.78708,15,omalve
1882,11299230,Geraint_Lee,"2023-12-22 07:48:44",0.78708,10,geraintlee
1883,11429919,Acederys,"2023-12-22 14:46:48",0.78708,2,acederys
1884,11423621,"Mengjing Yang","2023-12-28 19:42:17",0.78708,6,mengjingyang
1885,11431858,kuldii,"2023-12-23 08:37:16",0.78708,1,kuldii
1886,3696928,"Pride Lee","2023-12-23 09:51:31",0.78708,2,kagglecaicai
1887,10844528,Rajnish007,"2023-12-24 11:15:39",0.78708,10,rajnish007
1888,11432176,d3viceee,"2023-12-23 11:29:05",0.78708,6,d3viceee
1889,11432737,"Twwnn Nnwwt","2023-12-23 14:13:17",0.78708,1,twwnnnnwwt
1890,11434156,"pinkhair3 (Gojo Fan)","2023-12-24 06:42:29",0.78708,2,longjili
1891,11434449,RebeccaWu19,"2023-12-24 07:29:35",0.78708,3,rebeccawu19
1892,11434478,ku100613,"2023-12-28 13:29:05",0.78708,10,ku100613
1893,11425803,"roi boi","2023-12-26 13:03:22",0.78708,21,roiboi
1894,11436306,"Larmon Luo","2024-01-06 20:24:52",0.78708,3,larmonluo
1895,11435841,"Wael Mahrous","2023-12-24 22:20:38",0.78708,6,mynameiswael
1896,11437048,"Ananta Ranganathan","2024-01-07 22:45:53",0.78708,5,anantaranganathan
1897,11252780,"Ahmed Elsayed Gabal ","2023-12-28 18:34:39",0.78708,4,ahmedelsayedgabal
1898,11416711,"Paul Krause","2023-12-26 14:50:03",0.78708,10,paulkrausepe
1899,11440293,Kenfgo,"2023-12-27 16:11:52",0.78708,16,kenfgo
1900,11440357,"Zhu Yu Weiiii","2023-12-30 04:26:47",0.78708,8,zhuyuweiiii
1901,11440423,x3232aaa,"2023-12-26 16:05:50",0.78708,6,x3232aaa
1902,11440479,"lee ren je","2023-12-28 11:12:09",0.78708,11,leerenje
1903,11440468,craze_programmer,"2023-12-29 13:19:36",0.78708,22,crazeprogrammer
1904,11440773,"Vincent Lee #3","2023-12-27 10:02:13",0.78708,11,vincentlee3231
1905,11442516,YangGuang141,"2023-12-29 07:35:52",0.78708,2,yangguang141
1906,11447265,"Rishikesh Tekavade","2023-12-28 03:36:13",0.78708,1,rishikesh2
1907,11439763,LiyanaMS,"2023-12-28 11:35:24",0.78708,4,liyanams
1908,11115393,"Pratik Kasekar","2023-12-28 10:10:23",0.78708,2,pratikkasekar
1909,11448657,"Surya Kumar R","2023-12-28 11:47:43",0.78708,1,suryakumar06
1910,4665693,"Yoselin Delgado Nunez","2023-12-28 21:12:16",0.78708,6,yoselindelgadonunez
1911,11351880,skpark,"2023-12-29 04:29:36",0.78708,10,skparkr
1912,11450973,amiton,"2023-12-29 06:24:32",0.78708,5,amiton
1913,11452131,Mswork6,"2023-12-29 12:24:53",0.78708,3,mswork6
1914,11377149,"Samuel Rae","2023-12-29 16:22:12",0.78708,16,samuelrae
1915,11453089,KJ_202312,"2023-12-29 18:11:55",0.78708,1,kj202312
1916,11452730,"Anish De","2023-12-30 11:31:41",0.78708,17,anishde5496
1917,11455047,jsjdjewjdej,"2023-12-30 14:10:25",0.78708,10,jsjdjewjdej
1918,11456339,"Eagle Beats","2023-12-31 10:23:47",0.78708,6,eaglebeats
1919,11331929,"Elizabeth Shostak","2024-01-08 21:02:56",0.78708,14,elizabethshostak
1920,11457741,Ryle01,"2024-01-01 01:54:15",0.78708,2,ryle01
1921,11459460,yejiajie,"2024-01-01 13:17:43",0.78708,1,yejiajie
1922,11416762,"Cedric Troessaert","2024-01-03 10:30:01",0.78708,17,cedrictroessaert
1923,11460926,hiroaki16,"2024-01-03 03:08:41",0.78708,4,hiroaki16
1924,11461727,"XU HONG SHENG","2024-01-02 07:23:42",0.78708,4,xuhongsheng
1925,11221768,"Shiying Sun","2024-01-02 07:35:16",0.78708,11,shiyingsun
1926,11461873,CHE307,"2024-01-02 08:42:22",0.78708,9,che307
1927,11463089,xiannnnnnnn,"2024-01-02 12:48:35",0.78708,9,xiannnnnnnn
1928,4076747,"Che-Wei Chou","2024-01-02 14:04:00",0.78708,1,david10188
1929,11465005,"Aki umem","2024-01-02 23:01:53",0.78708,1,akiumem
1930,11465198,"Arthur Boval","2024-01-05 16:10:23",0.78708,17,arthurboval
1931,11465531,Fan-Hao,"2024-01-03 03:35:06",0.78708,6,haofan8719
1932,11465553,"Huang Nien Ching","2024-01-03 05:04:12",0.78708,10,huangnienching
1933,11463095,l y q 11556,"2024-01-03 04:00:21",0.78708,14,lyq11556
1934,11415800,"Dr THABIT FURSAN","2024-01-03 09:00:00",0.78708,3,drthabitfursan
1935,11463011,"Pavel Abramov","2024-01-03 18:03:31",0.78708,9,pabramov
1936,11468954,"SK MOSTAFA MASUD","2024-01-03 22:18:08",0.78708,1,skmostafamasud
1937,11469097,"UJAN TECH","2024-01-04 00:25:16",0.78708,3,ujantech
1938,11465002,"Oluwasola Ogundare","2024-01-04 01:17:17",0.78708,2,oluwasolaogundare
1939,11447109,"ayakaokimura ","2024-01-05 09:28:57",0.78708,8,ayakaokimura
1940,11466612,"peng jinglzh","2024-01-09 06:27:04",0.78708,23,pengjinglzh
1941,11472085,"Vladislav Karaulov","2024-01-05 17:28:06",0.78708,15,vladislavkaraulov
1942,11108127,abhi5921,"2024-01-04 20:19:16",0.78708,10,abhi5921
1943,11473506,"Anton Ostrovsky","2024-01-05 03:37:46",0.78708,1,mrostrovsky
1944,7039452,"Olivier Saulais","2024-01-05 20:59:24",0.78708,10,oliviersaulais
1945,11317173,yuma0501,"2024-01-07 12:39:43",0.78708,51,yuma0501
1946,11454020,"Shota Okubo","2024-01-05 14:36:05",0.78708,6,shotaokubo
1947,11475861,"Yazhini S","2024-01-05 15:35:13",0.78708,2,yazhini4225
1948,11475950,"Paul Barbaste","2024-01-05 16:15:26",0.78708,10,paulbarbaste
1949,11477406,jamesjeng,"2024-01-10 13:01:58",0.78708,4,jamesjeng
1950,11449796,maheshwararaoleela,"2024-01-06 10:14:25",0.78708,6,maheshwararaoleela
1951,11477637,hopi007,"2024-01-11 06:36:24",0.78708,17,hopi007
1952,11479711,Ivan1625,"2024-01-07 06:54:23",0.78708,2,ivan1625
1953,6059028,"Anikait Sahota","2024-01-07 13:25:53",0.78708,3,anikaitsahota
1954,11479752,Volksta,"2024-01-06 17:32:08",0.78708,1,volksta
1955,11480719,dinesh151,"2024-01-07 05:16:03",0.78708,3,dinesh151
1956,208169,wazabi,"2024-01-07 13:26:51",0.78708,15,wazabi
1957,11482150,aaarongp,"2024-01-08 17:52:27",0.78708,5,aaarongp
1958,11482777,"Ria Mishra","2024-01-07 15:58:03",0.78708,1,ria100
1959,11483653,"Nelson Wu #2","2024-01-07 22:13:45",0.78708,3,nelsonwu718
1960,11483850,"Surya Kiran Adury","2024-01-11 00:00:13",0.78708,31,adurysk
1961,11484877,"Group III","2024-01-10 07:32:58",0.78708,8,groupiii
1962,10782491,"Suraj Wate","2024-01-08 11:16:34",0.78708,7,surajwate
1963,11472795,"Yury Tyurin","2024-01-08 13:32:56",0.78708,3,yurytyurin
1964,11319926,"PEI CHUAN CHEN","2024-01-08 13:46:57",0.78708,1,peichuanchen
1965,11486477,RobinYeh,"2024-01-08 14:52:21",0.78708,4,robinyeh
1966,11470272,"Frederic Dai","2024-01-08 18:58:19",0.78708,9,fredericdai
1967,11488821,Rey1021,"2024-01-09 07:29:47",0.78708,10,rey1021
1968,11488976,lilishh,"2024-01-09 07:47:57",0.78708,1,lilishh
1969,11440435,tongyan02140320!,"2024-01-09 13:14:44",0.78708,11,tongyan02140320
1970,11489932,"WEI-CHEN SUEN","2024-01-09 16:30:29",0.78708,2,wilsonsuen
1971,10989493,mmclinton,"2024-01-13 17:16:07",0.78708,27,mmclinton
1972,11492482,"GroupFour 4","2024-01-10 02:18:50",0.78708,5,groupfour4
1973,11492826,"Pin-Chien Kuo","2024-01-10 02:58:41",0.78708,1,pinchienkuo
1974,11493477,gingercc,"2024-01-10 06:24:34",0.78708,1,gingercc
1975,11493894,buoioiry,"2024-01-10 08:47:45",0.78708,10,buoioiry
1976,11494199,Pian1020,"2024-01-10 09:18:21",0.78708,2,pian1020
1977,11491903,hackerMonica,"2024-01-10 13:38:04",0.78708,11,hackermonica
1978,3005367,Abstract00,"2024-01-12 09:07:25",0.78708,33,abstract00
1979,11494715,linnn399,"2024-01-10 11:46:34",0.78708,1,linnn399
1980,11494795,"Chin-Ling, Chu","2024-01-10 12:11:32",0.78708,1,chinlingchu
1981,11494870,seanhsu0929,"2024-01-10 12:31:29",0.78708,1,seanhsu0929
1982,11494986,"HIROI Satoru","2024-01-11 04:59:20",0.78708,5,hiroisatoru
1983,11495933,djiten75,"2024-01-10 17:14:41",0.78708,2,djiten75
1984,11491118,"Abdullah Umar Ali","2024-01-21 11:09:31",0.78708,8,abdullahumarali
1985,11429303,ryoyagi0219,"2024-01-11 02:46:58",0.78708,24,ryoyagi0219
1986,11483950,"Abemelech Mesfin","2024-01-11 02:22:32",0.78708,16,abemelechmesfin
1987,11378952,087_G,"2024-01-11 02:33:05",0.78708,31,goyuuki
1988,11497961,"Motokazu Sugisawa","2024-01-11 07:03:04",0.78708,1,motokazusugisawa
1989,11499250,Yiting131,"2024-01-11 14:51:47",0.78708,8,yiting131
1990,5413732,flag00,"2024-01-11 15:05:24",0.78708,8,flag00
1991,774730,"Alex Anthony","2024-01-12 01:57:53",0.78708,2,aoanthony
1992,11501394,"Sirawitch Tiyasuttipun","2024-01-23 16:18:53",0.78708,8,sirawitch
1993,11502103,Suvajit0690,"2024-01-12 07:51:36",0.78708,2,suvajit0690
1994,11459691,"Roman Alexeevsky","2024-01-22 16:44:26",0.78708,48,romanalexeevsky
1995,11505377,Monroe5,"2024-01-14 15:27:23",0.78708,14,monroe5
1996,1082350,TonyFuentes,"2024-01-14 01:24:33",0.78708,15,tonyfuentes
1997,5385570,"Iwasaki Takanori","2024-01-25 05:58:00",0.78708,2,iwasakitakanori
1998,11508438,shawnsome,"2024-01-26 07:37:17",0.78708,3,shawnsome
1999,11508938,._notDmitryIrinin._,"2024-01-14 11:13:26",0.78708,1,notdmitryirinin
2000,11510676,"Mikael Nedel Hartmann","2024-01-15 17:46:45",0.78708,2,mikaelnedelhartmann
2001,11511262,"Aethernal TH","2024-01-15 04:52:02",0.78708,2,aethernalth
2002,11511883,"shintaro arakaki","2024-01-22 08:45:37",0.78708,9,shintaroarakaki
2003,11509364,"Luryan Delevati","2024-01-16 13:14:01",0.78708,7,luryandelevati
2004,10341325,"Abbas Ali","2024-01-15 13:06:39",0.78708,1,abbasali2001
2005,11513144,"Chip Li","2024-01-15 14:43:14",0.78708,6,hichipli
2006,11513917,Karthik9361,"2024-01-15 17:28:35",0.78708,1,karthik9361
2007,11514407,"Daniel Edit","2024-01-15 22:03:15",0.78708,5,danieledit
2008,11514828,aiphillips,"2024-01-16 11:27:23",0.78708,5,aiphillips
2009,11515322,snoogy,"2024-01-17 02:51:35",0.78708,15,snoogy
2010,11515423,abhinav298,"2024-01-16 16:44:53",0.78708,3,abhinav298
2011,11267628,jcanivete,"2024-01-16 09:07:03",0.78708,1,jcanivete
2012,8054222,MANAFUMI,"2024-01-16 17:12:08",0.78708,2,manafumi
2013,11517976,"lohaw iman","2024-01-16 17:13:40",0.78708,1,lohawiman
2014,11518454,"Panagiotis Tsimpos","2024-01-16 23:27:24",0.78708,2,panagiotistsimpos
2015,11509590,"Danylo Zhykul","2024-01-21 13:53:03",0.78708,28,danylozhykul
2016,11519784,rustyataraxy,"2024-01-17 06:46:19",0.78708,1,rustyataraxy
2017,11520225,SevenLu2002,"2024-01-17 09:41:09",0.78708,3,sevenlu2002
2018,11517408,tao,"2024-01-17 09:50:42",0.78708,5,songtaoli0x00
2019,11522421,grueiant,"2024-01-17 19:21:01",0.78708,3,grueiant
2020,11522737,ldyldy111,"2024-01-18 03:30:30",0.78708,4,ldyldy111
2021,11527077,Robinnnnn,"2024-01-19 06:18:53",0.78708,6,dusdfmlkbfd
2022,11527770,y21240,"2024-01-19 05:03:57",0.78708,17,y21240
2023,11464256,"Nikolaj Stolnyj","2024-01-18 15:47:11",0.78708,10,nikolajstolnyj
2024,11526961,"Assefa Neri","2024-01-18 19:54:25",0.78708,2,assefaneri
2025,11529198,Srnortw,"2024-01-19 01:06:04",0.78708,6,srnortw
2026,11505393,cy21240,"2024-01-19 00:45:36",0.78708,40,cy21240
2027,11469858,"Charles Ogbogu","2024-01-19 07:37:51",0.78708,8,charlesogbogu
2028,11531260,hotamul9,"2024-01-19 11:00:45",0.78708,8,hotamul9
